chr1	70665	0	2
chr1	72659	1	0
chr1	72766	1	0
chr1	72861	1	1
chr1	74672	3	2
chr1	74902	22	6
chr1	74953	27	3
chr1	75130	9	0
chr1	75802	4	6
chr1	76024	8	4
chr1	76132	6	0
chr1	76308	6	1
chr1	76330	4	0
chr1	76422	1	3
chr1	76884	4	1
chr1	76896	6	0
chr1	76900	5	1
chr1	76945	6	0
chr1	76981	3	1
chr1	76995	3	0
chr1	79049	0	0
chr1	79077	1	0
chr1	79401	3	0
chr1	79417	1	1
chr1	79472	3	0
chr1	79806	2	0
chr1	80951	1	0
chr1	80973	2	0
chr1	81012	3	0
chr1	81031	3	0
chr1	81037	1	1
chr1	81105	3	0
chr1	81179	1	0
chr1	81317	8	0
chr1	81423	15	7
chr1	81602	3	0
chr1	81645	1	0
chr1	82162	0	7
chr1	82281	11	4
chr1	82399	5	0
chr1	82570	9	5
chr1	82715	5	0
chr1	83483	18	1
chr1	83514	21	1
chr1	83516	18	4
chr1	83603	14	1
chr1	83605	11	4
chr1	84544	3	1
chr1	85528	1	2
chr1	85941	4	0
chr1	86191	1	2
chr1	86875	6	13
chr1	86920	19	3
chr1	86941	17	7
chr1	87256	16	4
chr1	87302	2	4
chr1	87351	3	0
chr1	87360	4	0
chr1	87365	2	1
chr1	87409	0	1
chr1	87701	1	0
chr1	87723	1	0
chr1	87754	2	0
chr1	88080	5	1
chr1	88171	5	1
chr1	88204	2	1
chr1	88315	3	0
chr1	88361	3	0
chr1	88386	0	1
chr1	88388	1	0
chr1	88456	1	0
chr1	88487	1	0
chr1	88491	1	0
chr1	88511	1	0
chr1	88518	1	0
chr1	88696	0	1
chr1	88705	1	1
chr1	88762	1	0
chr1	88767	0	2
chr1	88811	1	0
chr1	88833	1	0
chr1	88851	1	0
chr1	88970	1	0
chr1	89213	9	2
chr1	89359	5	22
chr1	89518	5	9
chr1	89566	10	1
chr1	89705	11	3
chr1	90032	3	7
chr1	90457	10	0
chr1	90537	8	1
chr1	90728	2	2
chr1	90766	0	4
chr1	90780	3	1
chr1	90930	3	0
chr1	90968	2	0
chr1	90973	2	0
chr1	91018	2	0
chr1	91029	4	0
chr1	91059	6	4
chr1	91119	0	10
chr1	91159	0	7
chr1	91189	1	5
chr1	91233	3	1
chr1	91267	0	2
chr1	91458	0	10
chr1	91472	0	9
chr1	91550	0	9
chr1	91580	1	13
chr1	91684	8	6
chr1	91862	3	0
chr1	91948	5	5
chr1	92001	40	2
chr1	92122	19	0
chr1	92146	6	5
chr1	92163	7	1
chr1	92741	0	1
chr1	93097	6	0
chr1	93153	4	2
chr1	93248	4	6
chr1	93301	13	1
chr1	93392	17	2
chr1	93757	1	0
chr1	93788	1	0
chr1	93819	1	0
chr1	93836	1	0
chr1	94018	25	35
chr1	94107	28	7
chr1	94118	28	7
chr1	94238	12	9
chr1	94259	33	2
chr1	94269	38	1
chr1	94295	35	6
chr1	94317	45	6
chr1	94386	15	52
chr1	94476	10	31
chr1	94860	3	12
chr1	94930	10	8
chr1	94986	11	3
chr1	95073	5	2
chr1	95610	3	0
chr1	95621	3	0
chr1	95713	5	0
chr1	95971	10	2
chr1	96253	4	1
chr1	96497	0	5
chr1	96559	4	19
chr1	96617	2	22
chr1	96625	4	19
chr1	96643	2	21
chr1	96799	16	33
chr1	96806	16	32
chr1	96941	0	2
chr1	97042	0	1
chr1	97234	1	0
chr1	97313	2	0
chr1	97869	0	1
chr1	98409	16	6
chr1	98679	9	13
chr1	98710	15	2
chr1	99166	7	5
chr1	99218	3	5
chr1	99252	2	2
chr1	99579	0	1
chr1	99719	5	4
chr1	99874	0	1
chr1	100483	2	0
chr1	101059	15	1
chr1	101147	7	5
chr1	101466	19	3
chr1	101509	21	3
chr1	101831	18	2
chr1	101987	1	6
chr1	102558	5	0
chr1	102827	15	1
chr1	102933	52	3
chr1	102988	41	2
chr1	102995	37	2
chr1	103064	18	0
chr1	103111	3	0
chr1	103147	5	2
chr1	103169	6	1
chr1	103203	6	0
chr1	103209	7	0
chr1	103233	5	0
chr1	103241	3	4
chr1	103249	6	0
chr1	103577	16	6
chr1	103612	8	0
chr1	103676	26	0
chr1	103706	26	2
chr1	103803	22	1
chr1	103866	22	4
chr1	103983	14	2
chr1	103988	12	6
chr1	104047	22	6
chr1	104196	0	17
chr1	104242	0	13
chr1	104256	0	12
chr1	104696	3	1
chr1	104698	7	6
chr1	104814	50	4
chr1	104853	58	3
chr1	104982	3	8
chr1	105194	4	1
chr1	105329	44	50
chr1	106587	2	1
chr1	106690	14	1
chr1	107200	1	0
chr1	108775	14	0
chr1	108871	37	1
chr1	109105	6	6
chr1	109176	12	0
chr1	109487	11	8
chr1	109575	10	8
chr1	110421	1	2
chr1	110610	22	3
chr1	111819	20	3
chr1	111827	10	13
chr1	112068	1	0
chr1	112408	1	0
chr1	112658	31	7
chr1	113001	0	1
chr1	113468	1	0
chr1	113969	6	6
chr1	114225	1	0
chr1	114782	2	2
chr1	115636	15	35
chr1	115672	43	16
chr1	116345	13	1
chr1	117723	23	11
chr1	117976	37	1
chr1	119646	3	21
chr1	119690	9	14
chr1	119722	4	8
chr1	119745	4	7
chr1	119786	1	0
chr1	120146	7	1
chr1	120176	14	2
chr1	120503	5	1
chr1	120552	3	0
chr1	120685	0	0
chr1	120716	2	1
chr1	121244	2	0
chr1	121415	1	0
chr1	121833	1	0
chr1	121866	1	0
chr1	121895	1	0
chr1	122737	19	11
chr1	123542	3	0
chr1	123671	4	7
chr1	123983	55	45
chr1	124055	79	14
chr1	124108	54	20
chr1	124450	27	0
chr1	125262	7	1
chr1	125267	7	0
chr1	125414	29	8
chr1	126132	7	0
chr1	126449	7	1
chr1	127492	32	7
chr1	127572	39	20
chr1	127750	19	8
chr1	127854	35	3
chr1	127908	17	0
chr1	127940	12	1
chr1	127971	1	4
chr1	128003	3	2
chr1	128047	4	1
chr1	128518	24	0
chr1	128751	48	8
chr1	128786	17	11
chr1	128814	14	4
chr1	128836	9	1
chr1	128846	9	0
chr1	128886	12	0
chr1	128904	8	0
chr1	129054	10	2
chr1	129076	18	0
chr1	129166	19	11
chr1	129208	36	6
chr1	129284	31	38
chr1	129332	45	10
chr1	129456	10	1
chr1	129556	17	1
chr1	129631	13	2
chr1	129658	18	2
chr1	129716	20	6
chr1	129850	4	0
chr1	130046	2	0
chr1	130135	3	4
chr1	130193	9	1
chr1	130210	9	1
chr1	130234	10	1
chr1	130564	1	0
chr1	130667	5	0
chr1	130725	16	0
chr1	130761	13	5
chr1	130820	13	3
chr1	131065	3	1
chr1	131101	8	0
chr1	131114	9	0
chr1	131129	7	0
chr1	131146	8	0
chr1	131151	8	0
chr1	131163	10	0
chr1	131192	7	0
chr1	131196	7	0
chr1	131246	9	3
chr1	131328	22	4
chr1	131364	34	0
chr1	131402	38	1
chr1	131609	49	1
chr1	131645	57	5
chr1	131678	58	1
chr1	131695	55	0
chr1	131715	45	1
chr1	131731	31	0
chr1	131736	27	1
chr1	131765	15	0
chr1	131770	10	0
chr1	131788	3	0
chr1	131792	2	0
chr1	132275	3	0
chr1	132293	3	0
chr1	132299	3	0
chr1	132330	3	0
chr1	132341	3	0
chr1	132348	3	0
chr1	132359	3	0
chr1	132419	3	0
chr1	132425	3	0
chr1	132727	7	0
chr1	132737	6	1
chr1	132748	7	1
chr1	132781	7	6
chr1	132854	11	4
chr1	132938	6	0
chr1	132975	10	1
chr1	132981	8	4
chr1	133000	11	3
chr1	133031	12	5
chr1	133033	15	3
chr1	133145	24	5
chr1	133165	34	1
chr1	133180	40	1
chr1	133217	32	3
chr1	133277	14	0
chr1	133364	25	0
chr1	133391	36	0
chr1	133424	39	2
chr1	133433	31	8
chr1	133482	22	2
chr1	133508	9	5
chr1	133520	6	2
chr1	133558	7	3
chr1	133581	15	4
chr1	133606	25	1
chr1	134050	10	4
chr1	134100	12	1
chr1	134115	16	0
chr1	134139	24	1
